M,N,K,in_dtype,out_dtype,bias,scale_A_type,scale_B_type,B_preshuffled,cu_num,best_solution_idx,best_time_ms,err_ratio,tflops,bw_gb_s
320,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144441,0.0226,0,9.416,70.29
384,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271228,0.0237,0,271.843,519.88
320,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144389,0.0223,0,152.561,642.29
320,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143969,0.0225,0,28.254,145.52
320,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271234,0.0229,0,234.442,509.41
416,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145127,0.0227,0,36.446,161.43
352,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270492,0.0238,0,278.76,524.52
384,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145114,0.0229,0,178.154,657.25
352,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143856,0.0218,0,32.142,156.42
352,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144406,0.0225,0,147.881,584.59
352,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269338,0.0225,0,262.034,532.14
448,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144845,0.0229,0,184.833,618.14
352,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145118,0.0095,0,24.643,176.97
384,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141080,0.0219,0,34.831,161.25
384,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144439,0.0218,0,166.444,618.57
448,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144751,0.0229,0,12.962,85.19
416,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271270,0.0232,0,300.438,544.48
384,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144460,0.022,0,11.582,80.43
416,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143903,0.0218,0,180.281,633.88
448,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144336,0.0227,0,39.236,167.05
384,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271287,0.0232,0,311.913,549.98
416,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144544,0.022,0,12.54,84.57
480,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270335,0.0241,0,376.363,565.61
384,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0224,0,17.954,191.4
480,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144314,0.0226,0,200.156,639.6
416,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269341,0.0228,0,344.286,572.57
480,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143863,0.0224,0,14.217,91.32
448,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271202,0.023,0,368.44,581.11
416,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144547,0.0222,0,19.638,205.42
512,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144513,0.0224,0,23.998,240.22
512,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270337,0.023,0,419.5,603.12
416,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145006,0.0234,0,188.835,658.83
448,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141069,0.0216,0,21.75,223.78
448,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,265476,0.024,0,312.814,540.05
480,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141834,0.0222,0,22.685,230.03
480,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0223,0,42.904,176.28
448,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141222,0.0232,0,204.905,679.71
544,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143868,0.0246,0,234.335,685.03
544,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145118,0.0222,0,25.675,254.05
480,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145135,0.0229,0,222.148,703.85
512,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140169,0.0239,0,202.157,619.68
480,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271224,0.0233,0,345.053,570.03
576,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269331,0.0237,0,407.283,602.13
512,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145159,0.0227,0,14.956,94.12
512,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145135,0.0235,0,231.539,703.46
512,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270028,0.0231,0,372.436,591.02
512,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144650,0.0226,0,45.111,179.48
608,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144505,0.0226,0,53.47,196.24
576,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144255,0.0256,0,238.692,673.39
544,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,265891,0.0246,0,417.614,576.42
544,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144637,0.0219,0,49.429,190.98
544,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269954,0.0231,0,395.678,605.18
544,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141658,0.0228,0,225.546,665.46
640,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143924,0.0235,0,256.96,687.29
544,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140647,0.0223,0,16.167,99.89
640,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144446,0.0227,0,18.733,110.58
608,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271213,0.0237,0,430.636,616.98
576,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144295,0.0222,0,244.957,697.71
576,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140623,0.0221,0,51.966,195.47
576,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141095,0.0221,0,17.259,104.87
608,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145104,0.0232,0,247.422,682.13
640,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143869,0.0223,0,57.252,205.42
672,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271100,0.0245,0,518.664,625.1
576,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,265542,0.0249,0,436.807,580.61
608,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143863,0.0219,0,18.464,110.51
576,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140566,0.0243,0,24.837,243.22
608,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271227,0.0229,0,500.944,642.97
672,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143918,0.0229,0,276.886,719.98
672,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144427,0.0225,0,19.843,115.65
640,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271221,0.0232,0,521.744,648.22
608,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144957,0.0224,0,28.422,275.73
704,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141071,0.0227,0,32.56,308.58
608,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145111,0.0266,0,242.968,663.25
704,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269331,0.0237,0,559.872,655.82
640,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140562,0.0216,0,31.112,299.27
640,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270834,0.0244,0,439.44,611.53
672,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141215,0.0218,0,32.355,308.82
736,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0274,0,285.3,697.21
640,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143868,0.0259,0,262.586,695.21
672,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144329,0.0227,0,58.859,206.8
672,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0262,0,271.822,699.44
736,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144376,0.0221,0,34.904,328.63
768,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271124,0.0242,0,532.436,671.61
672,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271126,0.0238,0,474.442,642.58
704,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144364,0.0231,0,287.731,728.72
704,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271127,0.0231,0,510.989,674.8
704,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143867,0.0226,0,20.678,119.12
704,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144401,0.0275,0,271.743,680.86
800,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140697,0.0224,0,70.989,232.52
704,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144610,0.0222,0,63.113,217.48
768,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0278,0,293.752,701.23
832,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144300,0.0229,0,342.451,792.47
736,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270402,0.023,0,537.149,692.76
736,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.0216,0,67.842,229.59
736,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144410,0.0227,0,306.174,756.52
832,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0228,0,24.231,134.29
736,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,265929,0.025,0,556.707,634.93
800,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270756,0.0236,0,568.647,702.48
768,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143972,0.0223,0,325.17,785.05
736,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144520,0.0221,0,22.136,126.15
768,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143867,0.022,0,69.591,231.57
768,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143953,0.0217,0,23.532,132.77
800,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141280,0.0233,0,324.154,765.72
832,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0221,0,75.014,242.1
864,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271225,0.0258,0,632.703,657.92
768,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269333,0.024,0,604.141,671.92
800,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144972,0.022,0,24.096,134.7
864,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144294,0.0232,0,351.326,797.37
800,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270343,0.0246,0,614.789,667.76
768,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144547,0.0223,0,36.049,337.37
864,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144294,0.0225,0,25.483,140.1
832,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270341,0.0262,0,600.45,637.75
896,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143866,0.0227,0,41.4,379.75
896,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270341,0.0259,0,652.386,664.91
800,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141206,0.0223,0,37.656,350.45
800,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144401,0.0294,0,289.173,675.24
832,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144381,0.0215,0,40.555,375.48
1,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144283,0.0221,0,0.03,30.18
1,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141119,0.022,0,0.428,428.57
1,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145109,0.0219,0,0.091,91.2
2,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143867,0.022,0,0.06,30.48
1,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144867,0.0218,0,0.048,48.57
1,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144376,0.0221,0,0.481,481.82
2,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141748,0.023,0,0.924,462.84
4,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0219,0,1.937,486.44
2,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143860,0.022,0,0.095,48.34
2,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0217,0,0.183,92.06
2,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145136,0.0219,0,0.862,431.83
4,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139833,0.0221,0,1.707,428.75
4,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145092,0.0218,0,0.122,30.92
8,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144488,0.0227,0,3.324,419.22
8,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144594,0.0216,0,3.94,496.75
4,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139887,0.0222,0,0.358,90.27
24,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144488,0.0215,0,10.544,451.08
24,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145062,0.0232,0,2.061,90.03
24,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269326,0.0234,0,17.214,369.14
24,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271141,0.0233,0,19.414,413.42
40,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271211,0.024,0,27.995,367.03
24,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143854,0.0225,0,1.12,55.71
24,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143869,0.0232,0,10.987,469.69
40,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0222,0,17.002,443.95
24,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0222,0,0.716,32.95
40,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143860,0.0219,0,19.389,505.77
40,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144503,0.0231,0,1.815,60.01
40,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143992,0.0221,0,1.2,35.21
40,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144496,0.0223,0,3.564,96.31
40,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269885,0.0233,0,32.421,420.21
56,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144497,0.0233,0,2.515,65.17
56,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143860,0.0217,0,5.129,101.97
56,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269796,0.0236,0,39.863,380.25
56,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0224,0,23.577,447.24
56,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0222,0,26.773,507.14
56,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270245,0.0243,0,43.514,408.59
56,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.022,0,1.689,37.5
72,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269368,0.0231,0,52.337,395.4
72,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270525,0.0236,0,57.678,427.14
72,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143973,0.023,0,29.602,444.06
72,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0223,0,6.414,102.08
88,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144884,0.023,0,36.066,449.96
72,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0223,0,3.383,74.25
72,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0222,0,34.459,515.99
88,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270803,0.0241,0,61.328,385.89
72,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144478,0.0223,0,2.143,39.07
88,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144548,0.0217,0,4.249,82.52
88,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144545,0.0226,0,41.322,514.41
88,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143854,0.0222,0,7.892,105.67
88,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271138,0.0237,0,70.067,430.42
88,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145053,0.0232,0,2.517,39.52
104,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144381,0.0227,0,48.629,520.35
104,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144427,0.0229,0,3.016,42.09
104,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271101,0.0233,0,84.367,444.52
104,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144414,0.0227,0,43.184,463.26
104,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269336,0.0232,0,75.155,407.19
104,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140567,0.0225,0,9.213,107.25
104,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145117,0.0228,0,4.792,84.68
120,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145062,0.023,0,10.389,107.61
120,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140628,0.0223,0,50.758,479.43
120,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269319,0.0238,0,84.472,403.53
120,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270490,0.0234,0,96.896,448.42
136,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269331,0.0236,0,96.506,413.7
120,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144458,0.0226,0,5.557,91.09
120,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144549,0.0218,0,58.473,550.72
136,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144318,0.0222,0,57.863,489.82
120,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145103,0.0223,0,3.563,45.15
136,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145158,0.0216,0,66.729,563.06
136,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144250,0.0232,0,6.156,94.87
136,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0224,0,12.111,113.59
136,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144765,0.0214,0,4.219,49.34
136,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269338,0.0234,0,109.637,453.64
152,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.0231,0,6.892,100.88
152,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144845,0.0216,0,13.998,120.44
152,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270470,0.0233,0,109.596,427.4
152,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144417,0.0225,0,63.613,489.26
152,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144479,0.0223,0,72.388,554.78
152,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269873,0.0238,0,120.586,452.27
152,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144546,0.0219,0,4.599,50.22
168,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271232,0.0228,0,123.362,442.44
168,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270453,0.0241,0,131.355,451.51
168,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141132,0.0228,0,69.629,491.9
168,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140697,0.0224,0,14.929,119.1
184,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144515,0.0226,0,76.828,502.99
168,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.0223,0,7.91,110.81
